variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,bars_held,exit_reason,kama_turn_at_entry,poc_distance_atr_at_entry
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-07 13:27:00+00:00,89.17,2026-05-07 13:37:00+00:00,89.02,0.000682180105416653,10,take_profit,-1,0.48749999999999083
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-07 17:36:00+00:00,88.41,2026-05-07 17:56:00+00:00,88.57,0.0008097500282772127,20,take_profit,1,0.5428571428571326
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-07 18:55:00+00:00,88.47,2026-05-07 19:04:00+00:00,88.31,-0.002808522663049539,9,hard_stop,1,0.269230769230744
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-07 19:12:00+00:00,88.49,2026-05-07 19:17:00+00:00,88.32,-0.002921121030624917,5,hard_stop,1,0.1779661016949274
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-07 20:32:00+00:00,88.43,2026-05-07 20:37:00+00:00,88.2,0.001600927287119803,5,take_profit,-1,0.5444444444444052
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-07 23:50:00+00:00,88.45,2026-05-07 23:52:00+00:00,88.38,-0.0017914075749011485,2,hard_stop,1,0.13556338028156262
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-08 06:22:00+00:00,88.15,2026-05-08 06:25:00+00:00,88.06,2.0986954055613773e-05,3,take_profit,-1,0.525000000000237
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-08 08:10:00+00:00,88.2,2026-05-08 08:20:00+00:00,88.07,0.0004739229024944844,10,take_profit,-1,0.17218875501992112
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-08 12:30:00+00:00,88.43,2026-05-08 12:32:00+00:00,88.55,-0.002357005541105849,2,hard_stop,-1,0.023026315789626675
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-08 13:17:00+00:00,88.37,2026-05-08 13:28:00+00:00,88.26,-0.0022447663234129714,11,hard_stop,1,0.42281879194619265
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-08 13:54:00+00:00,88.24,2026-05-08 14:01:00+00:00,88.39,-0.002699909338168659,7,hard_stop,-1,0.2156690140844529
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-09 11:57:00+00:00,93.61,2026-05-09 11:59:00+00:00,93.56,-0.0015341309689135265,2,hard_stop,1,0.49626865671660125
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-09 17:42:00+00:00,93.4,2026-05-09 17:44:00+00:00,93.32,-0.0018565310492506528,2,hard_stop,1,0.2860032362458874
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-09 17:59:00+00:00,93.15,2026-05-09 18:17:00+00:00,93.22,-0.00024852388620521994,18,take_profit,1,0.14893617021262862
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-09 18:29:00+00:00,93.51,2026-05-09 18:35:00+00:00,93.33,0.0009249278152070337,6,take_profit,-1,0.28899082568799594
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-10 00:19:00+00:00,93.16,2026-05-10 00:21:00+00:00,93.25,-3.392013739789059e-05,2,take_profit,1,0.3409090909092868
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-10 04:14:00+00:00,93.29,2026-05-10 04:16:00+00:00,93.39,7.192625147378704e-05,2,take_profit,1,0.11458333333322672
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-10 04:45:00+00:00,93.3,2026-05-10 04:50:00+00:00,93.35,-0.001535905680600246,5,hard_stop,-1,0.06730769230762756
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-10 13:00:00+00:00,93.26,2026-05-10 13:06:00+00:00,93.19,-0.0017505897490887037,6,hard_stop,1,0.44097222222203386
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-10 13:11:00+00:00,93.29,2026-05-10 13:15:00+00:00,93.42,-0.0023935041269159676,4,hard_stop,-1,0.04031165311665612
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-11 01:26:00+00:00,96.21,2026-05-11 01:30:00+00:00,95.91,0.002118178983473663,4,take_profit,-1,0.019053601340016355
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-11 02:11:00+00:00,95.84,2026-05-11 02:15:00+00:00,95.56,-0.003921535893155247,4,hard_stop,1,0.5978260869564725
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-11 09:48:00+00:00,95.3,2026-05-11 09:50:00+00:00,95.2,-0.002049317943336736,2,hard_stop,1,0.5279166666667683
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-11 13:11:00+00:00,95.2,2026-05-11 13:27:00+00:00,95.05,0.0005756302521009457,16,take_profit,-1,0.5833333333334272
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-11 13:50:00+00:00,95.25,2026-05-11 13:54:00+00:00,94.97,0.0019396325459317696,4,take_profit,-1,0.5458500669343915
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-12 14:08:00+00:00,94.82,2026-05-12 14:14:00+00:00,95.02,-0.00310925964986286,6,hard_stop,-1,0.12180715197953124
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-12 19:14:00+00:00,94.89,2026-05-12 19:17:00+00:00,94.75,0.00047539255980611015,3,take_profit,-1,0.1427951388889693
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-12 19:32:00+00:00,94.66,2026-05-12 19:34:00+00:00,94.79,0.0003733361504333352,2,take_profit,1,0.33055555555563476
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-12 20:54:00+00:00,94.72,2026-05-12 20:57:00+00:00,94.65,-0.0017390202702701743,3,hard_stop,1,0.36166666666660985
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-12 21:06:00+00:00,94.75,2026-05-12 21:16:00+00:00,94.68,-0.0002612137203167322,10,take_profit,-1,0.20376712328775337
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-12 22:09:00+00:00,94.79,2026-05-12 22:15:00+00:00,94.67,0.0002659563245068783,6,take_profit,-1,0.5955882352942317
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-12 22:25:00+00:00,94.74,2026-05-12 22:30:00+00:00,94.67,-0.00026113573991981467,5,take_profit,-1,0.013461538461526984
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-12 22:52:00+00:00,94.72,2026-05-12 22:57:00+00:00,94.66,-0.001633445945945943,5,hard_stop,1,0.4931818181817339
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-13 07:30:00+00:00,94.89,2026-05-13 07:33:00+00:00,95.01,-0.0022646221941194913,3,hard_stop,-1,0.4429012345680401
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-13 10:54:00+00:00,94.76,2026-05-13 11:02:00+00:00,94.67,-0.0019497678345293803,8,hard_stop,1,0.49528301886784176
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-13 17:07:00+00:00,90.88,2026-05-13 17:22:00+00:00,91.0,-0.002320422535211252,15,hard_stop,-1,0.13420245398773278
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-13 17:29:00+00:00,90.91,2026-05-13 17:33:00+00:00,90.76,0.0006499835001648755,4,take_profit,-1,0.42583333333333184
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-13 17:58:00+00:00,90.86,2026-05-13 18:10:00+00:00,91.01,0.0006508914813999631,12,take_profit,1,0.04374999999996092
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-13 18:49:00+00:00,90.82,2026-05-13 18:55:00+00:00,90.95,0.00043140277471931474,6,take_profit,1,0.5092213114754542
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-13 19:00:00+00:00,90.87,2026-05-13 19:02:00+00:00,90.73,0.0005406624848685046,2,take_profit,-1,0.07720588235306523
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-13 19:38:00+00:00,90.86,2026-05-13 20:05:00+00:00,90.96,0.0001005943209332347,27,take_profit,1,0.054203539822959085
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-13 21:12:00+00:00,90.82,2026-05-13 21:42:00+00:00,90.83,-0.000889892094252275,30,time_stop,1,0.5092213114754364
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-13 21:48:00+00:00,90.86,2026-05-13 22:03:00+00:00,90.77,-0.0019905348888400445,15,hard_stop,1,0.05568181818176711
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-14 02:46:00+00:00,90.88,2026-05-14 02:48:00+00:00,90.72,0.0007605633802816323,2,take_profit,-1,0.21874999999999375
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-14 07:33:00+00:00,90.94,2026-05-14 07:35:00+00:00,90.79,-0.0026494391906750616,2,hard_stop,1,0.26630434782601314
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-14 07:45:00+00:00,90.97,2026-05-14 07:59:00+00:00,90.83,0.0005389688908431509,14,take_profit,-1,0.07685810810817242
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-14 08:19:00+00:00,91.0,2026-05-14 08:22:00+00:00,90.91,-1.098901098894791e-05,3,take_profit,-1,0.5678191489362987
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-14 08:27:00+00:00,90.94,2026-05-14 08:32:00+00:00,91.02,-0.00012029909830657461,5,take_profit,1,0.49395161290311645
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-14 10:58:00+00:00,91.01,2026-05-14 11:05:00+00:00,90.92,-1.10976815733679e-05,7,take_profit,-1,0.5352941176472867
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-14 13:18:00+00:00,91.1,2026-05-14 13:21:00+00:00,91.27,-0.002866081229418226,3,hard_stop,-1,0.16421568627452598
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-14 13:38:00+00:00,91.04,2026-05-14 13:59:00+00:00,90.73,-0.00440509666080846,21,hard_stop,1,0.24747474747464426
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-15 08:45:00+00:00,91.33,2026-05-15 08:46:00+00:00,91.42,-0.0019854374247235676,1,hard_stop,-1,0.5312500000000341
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-15 09:34:00+00:00,91.25,2026-05-15 09:38:00+00:00,91.15,-0.002095890410958811,4,hard_stop,1,0.5526315789472748
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-15 10:46:00+00:00,91.28,2026-05-15 10:51:00+00:00,91.45,0.0008624014022787794,5,take_profit,1,0.09210526315781091
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-15 11:18:00+00:00,91.3,2026-05-15 11:20:00+00:00,91.38,-0.0018762322015334334,2,hard_stop,-1,0.2215189873418128
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-15 11:38:00+00:00,91.29,2026-05-15 11:40:00+00:00,91.23,-0.0003427538613209871,2,take_profit,-1,0.06363636363666945
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-15 21:22:00+00:00,89.27,2026-05-15 21:33:00+00:00,89.15,0.0003442365856389804,11,take_profit,-1,0.06340579710139183
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-15 22:23:00+00:00,89.24,2026-05-15 22:25:00+00:00,89.16,-0.001896458987001303,2,hard_stop,1,0.5356060606063412
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-15 22:32:00+00:00,89.25,2026-05-15 22:34:00+00:00,89.12,-0.0024565826330531495,2,hard_stop,1,0.25763888888898245
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-15 23:21:00+00:00,89.24,2026-05-15 23:32:00+00:00,89.29,-0.0015602868668759253,11,hard_stop,-1,0.3924242424238774
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-16 00:59:00+00:00,89.19,2026-05-16 01:17:00+00:00,89.14,-0.001560600964233604,18,hard_stop,1,0.471969696970018
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-16 02:17:00+00:00,89.2,2026-05-16 02:25:00+00:00,89.13,-0.00021524663677119273,8,take_profit,-1,0.056818181818129386
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-16 12:20:00+00:00,86.04,2026-05-16 12:23:00+00:00,86.17,0.0005109251510925237,3,take_profit,1,0.5977366255143493
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-17 01:03:00+00:00,86.01,2026-05-17 01:08:00+00:00,86.23,0.0015578421113823246,5,take_profit,1,0.5939009661836134
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-17 02:41:00+00:00,85.91,2026-05-17 02:50:00+00:00,85.79,0.0003968106157605797,9,take_profit,-1,0.1663011695904878
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-17 10:01:00+00:00,86.8,2026-05-17 10:02:00+00:00,86.89,-0.0020368663594471084,1,hard_stop,-1,0.3731617647058318
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-17 11:02:00+00:00,86.8,2026-05-17 11:04:00+00:00,86.88,-0.0019216589861751334,2,hard_stop,-1,0.03240740740737773
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-17 11:14:00+00:00,86.81,2026-05-17 11:31:00+00:00,86.73,-7.844718350424797e-05,17,take_profit,-1,0.25631313131318995
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-17 19:48:00+00:00,86.79,2026-05-17 19:57:00+00:00,86.72,-0.0018065445327803955,9,hard_stop,1,0.13854166666653622
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-17 20:06:00+00:00,86.77,2026-05-17 20:07:00+00:00,86.68,-0.002037224847297291,1,hard_stop,1,0.574754901960853
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-17 21:32:00+00:00,86.81,2026-05-17 21:36:00+00:00,86.92,-0.0022671351226816175,4,hard_stop,-1,0.23173515981742565
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-18 06:56:00+00:00,84.77,2026-05-18 06:59:00+00:00,84.69,-0.0019437300931933734,3,hard_stop,1,0.10937500000009266
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-18 07:30:00+00:00,84.81,2026-05-18 07:41:00+00:00,84.64,0.0010044806037023965,11,take_profit,-1,0.3035714285714234
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-18 08:10:00+00:00,84.8,2026-05-18 08:30:00+00:00,84.69,0.0002971698113207752,20,take_profit,-1,0.2489837398373415
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-18 08:52:00+00:00,84.75,2026-05-18 08:54:00+00:00,84.84,6.194690265493106e-05,2,take_profit,1,0.5113636363636813
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-18 19:09:00+00:00,84.56,2026-05-18 19:24:00+00:00,84.4,-0.002892147587511772,15,hard_stop,1,0.5351449275362637
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-18 20:58:00+00:00,84.85,2026-05-18 21:00:00+00:00,84.92,-0.0018249852681203596,2,hard_stop,-1,0.20125000000001592
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-19 13:22:00+00:00,84.56,2026-05-19 13:25:00+00:00,84.44,-0.00241911069063394,3,hard_stop,1,0.450520833333277
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-19 14:05:00+00:00,84.67,2026-05-19 14:07:00+00:00,84.49,-0.003125900555096316,2,hard_stop,1,0.18843632958795678
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-19 16:41:00+00:00,84.67,2026-05-19 16:52:00+00:00,84.81,0.0006534782095192213,11,take_profit,1,0.3194444444443313
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-19 17:37:00+00:00,84.66,2026-05-19 17:45:00+00:00,84.56,-0.002181195369714061,8,hard_stop,1,0.5528100775193492
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-19 18:05:00+00:00,84.67,2026-05-19 18:22:00+00:00,84.56,-0.0022991614503365945,17,hard_stop,1,0.4245780590715923
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-20 02:14:00+00:00,84.25,2026-05-20 02:23:00+00:00,84.39,0.0006617210682492445,9,take_profit,1,0.45929118773949335
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-20 05:06:00+00:00,84.3,2026-05-20 05:09:00+00:00,84.59,-0.004440094899169743,3,hard_stop,-1,0.44178921568616086
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-20 13:37:00+00:00,84.32,2026-05-20 13:45:00+00:00,84.49,-0.0030161290322580072,8,hard_stop,-1,0.18949044585983296
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-20 20:00:00+00:00,85.99,2026-05-20 20:12:00+00:00,86.08,-0.0020466333294569808,12,hard_stop,-1,0.35519801980185733
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-20 21:56:00+00:00,85.99,2026-05-20 22:00:00+00:00,85.87,0.0003955111059424929,4,take_profit,-1,0.5435606060603926
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-20 22:36:00+00:00,85.97,2026-05-20 22:40:00+00:00,85.86,0.0002795161102709951,4,take_profit,-1,0.07874999999992613
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-20 23:40:00+00:00,85.97,2026-05-20 23:46:00+00:00,86.07,-0.002163196463882743,6,hard_stop,-1,0.11091549295764658
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-21 10:33:00+00:00,85.99,2026-05-21 10:39:00+00:00,85.81,-0.0030932666589137394,6,hard_stop,1,0.10030165912518826
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-22 01:34:00+00:00,86.69,2026-05-22 01:43:00+00:00,86.78,-0.002038182027915502,9,hard_stop,-1,0.47863247863255276
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-22 07:04:00+00:00,86.63,2026-05-22 07:07:00+00:00,86.51,-0.002385201431374661,3,hard_stop,1,0.47138047138046735
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-22 07:45:00+00:00,87.01,2026-05-22 07:58:00+00:00,86.92,3.436386622235419e-05,13,take_profit,-1,0.5114155251142125
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-22 08:41:00+00:00,87.04,2026-05-22 08:43:00+00:00,87.15,-0.002263786764705843,2,hard_stop,-1,0.5219298245614489
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-22 11:37:00+00:00,86.97,2026-05-22 11:41:00+00:00,86.9,-0.0018048752443370333,4,hard_stop,1,0.26666666666670724
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-22 13:50:00+00:00,87.11,2026-05-22 13:53:00+00:00,87.26,-0.002721960739295314,3,hard_stop,-1,0.29343434343431674
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-22 14:08:00+00:00,86.94,2026-05-22 14:16:00+00:00,86.83,-0.0022652403956752156,8,hard_stop,1,0.5292602996254335
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-22 17:45:00+00:00,87.0,2026-05-22 17:47:00+00:00,86.88,0.00037931034482763335,2,take_profit,-1,0.5862211221122661
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-23 15:03:00+00:00,84.13,2026-05-23 15:08:00+00:00,84.42,0.0024470462379652122,5,take_profit,1,0.4392570281125306
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-23 15:16:00+00:00,84.25,2026-05-23 15:22:00+00:00,84.06,0.001255192878338197,6,take_profit,-1,0.5626232741616815
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-23 16:04:00+00:00,84.17,2026-05-23 16:06:00+00:00,84.07,-0.0021880717595343926,2,hard_stop,1,0.16749174917495893
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-23 17:59:00+00:00,84.17,2026-05-23 18:04:00+00:00,84.25,-0.0019504574076273365,5,hard_stop,-1,0.12760416666655333
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-24 08:01:00+00:00,86.04,2026-05-24 08:07:00+00:00,85.99,-0.001581125058112586,6,hard_stop,1,0.395547945205133
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-24 23:47:00+00:00,85.33,2026-05-24 23:59:00+00:00,85.23,0.0001719207781553109,12,take_profit,-1,0.5853729603729759
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-25 04:35:00+00:00,85.26,2026-05-25 04:42:00+00:00,85.41,0.0007593244194229474,7,take_profit,1,0.16618217054248738
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-25 16:28:00+00:00,85.94,2026-05-25 16:32:00+00:00,86.03,-0.0020472422620433353,4,hard_stop,-1,0.2916666666663846
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-26 10:01:00+00:00,84.4,2026-05-26 10:10:00+00:00,84.48,-0.0019478672985780978,9,hard_stop,-1,0.1701388888890633
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-26 14:44:00+00:00,84.92,2026-05-26 14:51:00+00:00,85.42,0.004887894488930678,7,take_profit,1,0.1089622641509948
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-26 15:03:00+00:00,84.98,2026-05-26 15:11:00+00:00,85.16,-0.0031181454459870963,8,hard_stop,-1,0.2886125654449768
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-27 00:43:00+00:00,83.93,2026-05-27 00:52:00+00:00,84.04,0.0003106159895150959,9,take_profit,1,0.11944444444433129
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-27 09:04:00+00:00,83.75,2026-05-27 09:16:00+00:00,83.68,-0.0018358208955222546,12,hard_stop,1,0.09150326797377206
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-27 09:41:00+00:00,83.78,2026-05-27 09:51:00+00:00,83.65,0.0005516829792312503,10,take_profit,-1,0.34751773049656726
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-27 10:34:00+00:00,83.79,2026-05-27 10:37:00+00:00,83.85,-0.0017160759040456544,3,hard_stop,-1,0.5691056910571355
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-27 13:12:00+00:00,83.75,2026-05-27 13:13:00+00:00,83.63,-0.002432835820895595,1,hard_stop,1,0.0676328502414846
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-27 13:24:00+00:00,83.73,2026-05-27 13:25:00+00:00,83.58,-0.002791472590469412,1,hard_stop,1,0.31908831908820623
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-27 14:05:00+00:00,83.83,2026-05-27 14:20:00+00:00,83.55,0.002340093045449133,15,take_profit,-1,0.4865718799368445
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-27 19:49:00+00:00,83.87,2026-05-27 20:02:00+00:00,83.94,-0.0018346250149038337,13,hard_stop,-1,0.5162835249042165
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-27 20:49:00+00:00,83.82,2026-05-27 20:53:00+00:00,83.76,-0.001715819613457236,4,hard_stop,1,0.5336879432627739
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-28 13:39:00+00:00,80.74,2026-05-28 13:43:00+00:00,80.61,-0.002610106514738585,4,hard_stop,1,0.12673611111111482
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-28 14:21:00+00:00,81.21,2026-05-28 14:32:00+00:00,80.94,0.002324713705208704,11,take_profit,-1,0.4394868301543864
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-28 14:40:00+00:00,81.02,2026-05-28 14:42:00+00:00,80.78,-0.00396223154776587,2,hard_stop,1,0.4653703703703833
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-28 15:02:00+00:00,81.1,2026-05-28 15:05:00+00:00,81.24,-0.002726263871763223,3,hard_stop,-1,0.04704301075264547
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-28 15:36:00+00:00,81.04,2026-05-28 15:44:00+00:00,81.21,0.0010977295162880605,8,take_profit,1,0.5682098765431496
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-29 09:43:00+00:00,82.39,2026-05-29 09:47:00+00:00,82.44,-0.001606869765748197,4,hard_stop,-1,0.3055555555555888
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-29 10:05:00+00:00,82.37,2026-05-29 10:07:00+00:00,82.28,-0.0020926308121889106,2,hard_stop,1,0.14112903225793189
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-29 11:33:00+00:00,82.0,2026-05-29 11:36:00+00:00,81.87,-0.002585365853658427,3,hard_stop,1,0.20923913043480818
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-29 15:14:00+00:00,82.08,2026-05-29 15:27:00+00:00,82.27,-0.0033148148148148806,13,hard_stop,-1,0.35330756013744635
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-29 16:26:00+00:00,82.25,2026-05-29 16:31:00+00:00,82.58,0.0030121580547112234,5,take_profit,1,0.41691176470585706
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-29 18:46:00+00:00,82.32,2026-05-29 18:52:00+00:00,81.9,0.00410204081632637,6,take_profit,-1,0.06299999999978353
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-29 19:44:00+00:00,82.28,2026-05-29 19:46:00+00:00,82.2,-0.001972289742343202,2,hard_stop,1,0.43750000000013
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-29 20:57:00+00:00,82.08,2026-05-29 20:59:00+00:00,82.19,0.0003401559454191414,2,take_profit,1,0.06524122807011566
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,short,2026-05-30 00:26:00+00:00,82.11,2026-05-30 00:37:00+00:00,82.18,-0.0018525149190112824,11,hard_stop,-1,0.521713615023523
vpvr_reversion_1m_kama_reversal_20260709,SOLUSDT,long,2026-05-30 13:40:00+00:00,82.31,2026-05-30 13:50:00+00:00,82.42,0.00033641112866000886,10,take_profit,1,0.0942307692309929
